"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","error","age_positive"
22244,14225,"Quidi Vidi Lake",46973,"Lead-210",55.3,28,170,0,50.3,60.3,"Neotoma 1",NA,FALSE,13,-52.7,-52.67944,10,1894.7
22244,14225,"Quidi Vidi Lake",46974,"Lead-210",59.4,30,170,0,54.4,64.4,"Neotoma 1",NA,FALSE,13,-52.7,-52.67944,10,1890.6
22244,14225,"Quidi Vidi Lake",46975,"Lead-210",68.3,34,170,0,63.3,73.3,"Neotoma 1",NA,FALSE,13,-52.7,-52.67944,10,1881.7
22244,14225,"Quidi Vidi Lake",46976,"Lead-210",78.8,38,170,0,72.8,84.8,"Neotoma 1",NA,FALSE,13,-52.7,-52.67944,12,1871.2
22244,14225,"Quidi Vidi Lake",46977,"Lead-210",85.2,40,170,0,78.2,92.2,"Neotoma 1",NA,FALSE,13,-52.7,-52.67944,14,1864.8
22244,14225,"Quidi Vidi Lake",46978,"Lead-210",109.5,46,170,0,96.5,122.5,"Neotoma 1",NA,FALSE,13,-52.7,-52.67944,26,1840.5
22244,14225,"Quidi Vidi Lake",46979,"Lead-210",129,48.5,170,0,115,143,"Neotoma 1",NA,FALSE,13,-52.7,-52.67944,28,1821
22244,14225,"Quidi Vidi Lake",46980,"Lead-210",161,52.5,170,0,147,175,"Neotoma 1",NA,FALSE,13,-52.7,-52.67944,28,1789
26246,14039,"Roe Lake",58834,"Lead-210",-43,4,80,-60,-44,-42,"Author's age model","The Constant Rate of Supply model assumes a constant rate of Lead 210 isotope to the sediment. The CRS model has the advantage over other models of assuming that changes in the rate of sedimentation through time will result in changes in the initial unsupported Lead 210 concentrations.",FALSE,100,-123.30328,48.7827,2,1993
26246,14039,"Roe Lake",58835,"Lead-210",-40,5,80,-60,-41,-39,"Author's age model","The Constant Rate of Supply model assumes a constant rate of Lead 210 isotope to the sediment. The CRS model has the advantage over other models of assuming that changes in the rate of sedimentation through time will result in changes in the initial unsupported Lead 210 concentrations.",FALSE,100,-123.30328,48.7827,2,1990
26246,14039,"Roe Lake",58836,"Lead-210",-35,6,80,-60,-36,-34,"Author's age model","The Constant Rate of Supply model assumes a constant rate of Lead 210 isotope to the sediment. The CRS model has the advantage over other models of assuming that changes in the rate of sedimentation through time will result in changes in the initial unsupported Lead 210 concentrations.",FALSE,100,-123.30328,48.7827,2,1985
26246,14039,"Roe Lake",58837,"Lead-210",-16,10,80,-60,-19,-13,"Author's age model","The Constant Rate of Supply model assumes a constant rate of Lead 210 isotope to the sediment. The CRS model has the advantage over other models of assuming that changes in the rate of sedimentation through time will result in changes in the initial unsupported Lead 210 concentrations.",FALSE,100,-123.30328,48.7827,6,1966
26246,14039,"Roe Lake",58838,"Lead-210",0,14,80,-60,-7,7,"Author's age model","The Constant Rate of Supply model assumes a constant rate of Lead 210 isotope to the sediment. The CRS model has the advantage over other models of assuming that changes in the rate of sedimentation through time will result in changes in the initial unsupported Lead 210 concentrations.",FALSE,100,-123.30328,48.7827,14,1950
26246,14039,"Roe Lake",58839,"Lead-210",27,20,80,-60,18,36,"Author's age model","The Constant Rate of Supply model assumes a constant rate of Lead 210 isotope to the sediment. The CRS model has the advantage over other models of assuming that changes in the rate of sedimentation through time will result in changes in the initial unsupported Lead 210 concentrations.",FALSE,100,-123.30328,48.7827,18,1923
26246,14039,"Roe Lake",58840,"Lead-210",40,22,80,-60,24,56,"Author's age model","The Constant Rate of Supply model assumes a constant rate of Lead 210 isotope to the sediment. The CRS model has the advantage over other models of assuming that changes in the rate of sedimentation through time will result in changes in the initial unsupported Lead 210 concentrations.",FALSE,100,-123.30328,48.7827,32,1910
26246,14039,"Roe Lake",58841,"Lead-210",58,24.5,80,-60,42,74,"Author's age model","The Constant Rate of Supply model assumes a constant rate of Lead 210 isotope to the sediment. The CRS model has the advantage over other models of assuming that changes in the rate of sedimentation through time will result in changes in the initial unsupported Lead 210 concentrations.",FALSE,100,-123.30328,48.7827,32,1892
26246,14039,"Roe Lake",58842,"Lead-210",74,26,80,-60,41,107,"Author's age model","The Constant Rate of Supply model assumes a constant rate of Lead 210 isotope to the sediment. The CRS model has the advantage over other models of assuming that changes in the rate of sedimentation through time will result in changes in the initial unsupported Lead 210 concentrations.",FALSE,100,-123.30328,48.7827,66,1876
2630,2540,"Taylor Creek Site 2",6961,"Lead-210",-10,5.5,540,-40,-15,-5,"NAPD 1 (radiocarbon years)",NA,TRUE,5,-80.64389,25.20556,10,1960
2630,2540,"Taylor Creek Site 2",6962,"Lead-210",50,17.5,540,-40,45,55,"NAPD 1 (radiocarbon years)",NA,TRUE,5,-80.64389,25.20556,10,1900
26313,16613,"Quamichan Lake",103187,"Lead-210",-47,12,150,-60,-48,-46,"SKOPE","Bacon command line:
Bacon(""QUAMICH"",thick=2,acc.mean=2,d.max=115,depths.file=TRUE)
 
Bacon settings file:
0 #d.min
115 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,33,-123.67876,-123.6422,2,1997
26313,16613,"Quamichan Lake",103188,"Lead-210",-43,16,150,-60,-44,-42,"SKOPE","Bacon command line:
Bacon(""QUAMICH"",thick=2,acc.mean=2,d.max=115,depths.file=TRUE)
 
Bacon settings file:
0 #d.min
115 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,33,-123.67876,-123.6422,2,1993
26313,16613,"Quamichan Lake",103189,"Lead-210",-39,20,150,-60,-41,-37,"SKOPE","Bacon command line:
Bacon(""QUAMICH"",thick=2,acc.mean=2,d.max=115,depths.file=TRUE)
 
Bacon settings file:
0 #d.min
115 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,33,-123.67876,-123.6422,4,1989
26313,16613,"Quamichan Lake",103190,"Lead-210",-35,24,150,-60,-37,-33,"SKOPE","Bacon command line:
Bacon(""QUAMICH"",thick=2,acc.mean=2,d.max=115,depths.file=TRUE)
 
Bacon settings file:
0 #d.min
115 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,33,-123.67876,-123.6422,4,1985
26313,16613,"Quamichan Lake",103191,"Lead-210",-30,28,150,-60,-33,-27,"SKOPE","Bacon command line:
Bacon(""QUAMICH"",thick=2,acc.mean=2,d.max=115,depths.file=TRUE)
 
Bacon settings file:
0 #d.min
115 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,33,-123.67876,-123.6422,6,1980
26313,16613,"Quamichan Lake",103192,"Lead-210",-23,33,150,-60,-26,-20,"SKOPE","Bacon command line:
Bacon(""QUAMICH"",thick=2,acc.mean=2,d.max=115,depths.file=TRUE)
 
Bacon settings file:
0 #d.min
115 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,33,-123.67876,-123.6422,6,1973
26313,16613,"Quamichan Lake",103193,"Lead-210",-13,38,150,-60,-18,-8,"SKOPE","Bacon command line:
Bacon(""QUAMICH"",thick=2,acc.mean=2,d.max=115,depths.file=TRUE)
 
Bacon settings file:
0 #d.min
115 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,33,-123.67876,-123.6422,10,1963
26313,16613,"Quamichan Lake",103194,"Lead-210",-1,43,150,-60,-7,5,"SKOPE","Bacon command line:
Bacon(""QUAMICH"",thick=2,acc.mean=2,d.max=115,depths.file=TRUE)
 
Bacon settings file:
0 #d.min
115 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,33,-123.67876,-123.6422,12,1951
26313,16613,"Quamichan Lake",103195,"Lead-210",20,49,150,-60,7,33,"SKOPE","Bacon command line:
Bacon(""QUAMICH"",thick=2,acc.mean=2,d.max=115,depths.file=TRUE)
 
Bacon settings file:
0 #d.min
115 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,33,-123.67876,-123.6422,26,1930
26313,16613,"Quamichan Lake",103196,"Lead-210",34,54,150,-60,16,52,"SKOPE","Bacon command line:
Bacon(""QUAMICH"",thick=2,acc.mean=2,d.max=115,depths.file=TRUE)
 
Bacon settings file:
0 #d.min
115 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,33,-123.67876,-123.6422,36,1916
26313,16613,"Quamichan Lake",103197,"Lead-210",53,59,150,-60,23,83,"SKOPE","Bacon command line:
Bacon(""QUAMICH"",thick=2,acc.mean=2,d.max=115,depths.file=TRUE)
 
Bacon settings file:
0 #d.min
115 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,33,-123.67876,-123.6422,60,1897
26313,16613,"Quamichan Lake",103198,"Lead-210",93,70,150,-60,9,177,"SKOPE","Bacon command line:
Bacon(""QUAMICH"",thick=2,acc.mean=2,d.max=115,depths.file=TRUE)
 
Bacon settings file:
0 #d.min
115 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,33,-123.67876,-123.6422,168,1857
26315,16614,"Florence Lake",103170,"Lead-210",-52,2,500,-60,-52.1,-51.9,"SKOPE","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""FLORBC"",thick=2,acc.mean=5,depths.file=TRUE)

Bacon settings file:
0 #d.min
113 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,81,-123.5159,-123.51019,0.200000000000003,2002
26315,16614,"Florence Lake",103171,"Lead-210",-48,4,500,-60,-48.5,-47.5,"SKOPE","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""FLORBC"",thick=2,acc.mean=5,depths.file=TRUE)

Bacon settings file:
0 #d.min
113 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,81,-123.5159,-123.51019,1,1998
26315,16614,"Florence Lake",103172,"Lead-210",-44,6,500,-60,-44.8,-43.2,"SKOPE","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""FLORBC"",thick=2,acc.mean=5,depths.file=TRUE)

Bacon settings file:
0 #d.min
113 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,81,-123.5159,-123.51019,1.59999999999999,1994
26315,16614,"Florence Lake",103173,"Lead-210",-38,8,500,-60,-38.9,-37.1,"SKOPE","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""FLORBC"",thick=2,acc.mean=5,depths.file=TRUE)

Bacon settings file:
0 #d.min
113 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,81,-123.5159,-123.51019,1.8,1988
26315,16614,"Florence Lake",103174,"Lead-210",-28,11,500,-60,-46,-10,"SKOPE","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""FLORBC"",thick=2,acc.mean=5,depths.file=TRUE)

Bacon settings file:
0 #d.min
113 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,81,-123.5159,-123.51019,36,1978
26315,16614,"Florence Lake",103175,"Lead-210",-15,15,500,-60,-19.5,-10.5,"SKOPE","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""FLORBC"",thick=2,acc.mean=5,depths.file=TRUE)

Bacon settings file:
0 #d.min
113 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,81,-123.5159,-123.51019,9,1965
26315,16614,"Florence Lake",103176,"Lead-210",0,19,500,-60,-7,7,"SKOPE","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""FLORBC"",thick=2,acc.mean=5,depths.file=TRUE)

Bacon settings file:
0 #d.min
113 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,81,-123.5159,-123.51019,14,1950
26315,16614,"Florence Lake",103177,"Lead-210",17,23,500,-60,5,29,"SKOPE","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""FLORBC"",thick=2,acc.mean=5,depths.file=TRUE)

Bacon settings file:
0 #d.min
113 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,81,-123.5159,-123.51019,24,1933
26315,16614,"Florence Lake",103178,"Lead-210",35,27,500,-60,14,56,"SKOPE","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""FLORBC"",thick=2,acc.mean=5,depths.file=TRUE)

Bacon settings file:
0 #d.min
113 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,81,-123.5159,-123.51019,42,1915
26315,16614,"Florence Lake",103179,"Lead-210",72,33,500,-60,36,108,"SKOPE","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""FLORBC"",thick=2,acc.mean=5,depths.file=TRUE)

Bacon settings file:
0 #d.min
113 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,81,-123.5159,-123.51019,72,1878
26315,16614,"Florence Lake",103180,"Lead-210",118,38,500,-60,19,200,"SKOPE","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""FLORBC"",thick=2,acc.mean=5,depths.file=TRUE)

Bacon settings file:
0 #d.min
113 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,81,-123.5159,-123.51019,181,1832
2632,2542,"Taylor Slough Site 15",105847,"Lead-210",-10,10,1000,-5,-15,-5,"Wang et al. 2019","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America. Scientific Data 6: 176.

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Claire Rubbelke.

Bacon settings file:
1 #d.min
77 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,5,-80.68722,25.20194,10,1960
2943,2846,"Water Conservation Area 2A, Site 2 (Site F1)",7367,"Lead-210",50,22,2430,-50,45,55,"NAPD 1 (radiocarbon years)",NA,TRUE,5,-80.37056,26.35972,10,1900
313,306,"Brown Lake",95580,"Lead-210",-28.4,2.25,130,-30,-29.86,-26.94,"Binford 1986",NA,FALSE,448,-89.49762,-89.48732,2.92,1978.4
313,306,"Brown Lake",95581,"Lead-210",-26.8,2.75,130,-30,-28.28,-25.32,"Binford 1986",NA,FALSE,448,-89.49762,-89.48732,2.96,1976.8
313,306,"Brown Lake",95584,"Lead-210",-21,4.25,130,-30,-22.55,-19.45,"Binford 1986",NA,FALSE,448,-89.49762,-89.48732,3.1,1971
313,306,"Brown Lake",95585,"Lead-210",-20,4.75,130,-30,-21.57,-18.43,"Binford 1986",NA,FALSE,448,-89.49762,-89.48732,3.14,1970
313,306,"Brown Lake",95588,"Lead-210",-13.1,6.25,130,-30,-14.78,-11.42,"Binford 1986",NA,FALSE,448,-89.49762,-89.48732,3.36,1963.1
313,306,"Brown Lake",95589,"Lead-210",-10.4,6.75,130,-30,-12.12,-8.68,"Binford 1986",NA,FALSE,448,-89.49762,-89.48732,3.44,1960.4
313,306,"Brown Lake",95592,"Lead-210",-0.4,8.25,130,-30,-2.35,1.55,"Binford 1986",NA,FALSE,448,-89.49762,-89.48732,3.9,1950.4
313,306,"Brown Lake",95593,"Lead-210",3.4,8.75,130,-30,1.34,5.46,"Binford 1986",NA,FALSE,448,-89.49762,-89.48732,4.12,1946.6
313,306,"Brown Lake",95596,"Lead-210",15.3,10.25,130,-30,12.76,17.84,"Binford 1986",NA,FALSE,448,-89.49762,-89.48732,5.08,1934.7
313,306,"Brown Lake",95597,"Lead-210",20.2,10.75,130,-30,17.38,23.02,"Binford 1986",NA,FALSE,448,-89.49762,-89.48732,5.64,1929.8
313,306,"Brown Lake",95600,"Lead-210",38,12.25,130,-30,33.81,42.19,"Binford 1986",NA,FALSE,448,-89.49762,-89.48732,8.38,1912
313,306,"Brown Lake",95601,"Lead-210",46.4,12.75,130,-30,41.13,51.67,"Binford 1986",NA,FALSE,448,-89.49762,-89.48732,10.54,1903.6
313,306,"Brown Lake",95608,"Lead-210",104.6,16.25,130,-30,87.95,121.25,"Binford 1986",NA,FALSE,448,-89.49762,-89.48732,33.3,1845.4
313,306,"Brown Lake",102506,"Lead-210",-33.1,0.25,130,-30,-34.5,-31.7,"Binford 1986",NA,FALSE,448,-89.49762,-89.48732,2.8,1983.1
313,306,"Brown Lake",102507,"Lead-210",-32.1,0.75,130,-30,-33.51,-30.69,"Binford 1986",NA,FALSE,448,-89.49762,-89.48732,2.82,1982.1
314,307,"Brown's Bay, Lake Minnetonka",776,"Lead-210",-29,6,590,-30,-31,-27,"NAPD 1","Chron uses 12 PB210 dates from upper part of core.",FALSE,300,-93.55931,-93.5309,4,1979
314,307,"Brown's Bay, Lake Minnetonka",777,"Lead-210",-25,12,590,-30,-27,-23,"NAPD 1","Chron uses 12 PB210 dates from upper part of core.",FALSE,300,-93.55931,-93.5309,4,1975
314,307,"Brown's Bay, Lake Minnetonka",778,"Lead-210",-20,18,590,-30,-22,-18,"NAPD 1","Chron uses 12 PB210 dates from upper part of core.",FALSE,300,-93.55931,-93.5309,4,1970
314,307,"Brown's Bay, Lake Minnetonka",779,"Lead-210",-13,24,590,-30,-16,-10,"NAPD 1","Chron uses 12 PB210 dates from upper part of core.",FALSE,300,-93.55931,-93.5309,6,1963
314,307,"Brown's Bay, Lake Minnetonka",780,"Lead-210",-5,30,590,-30,-9,-1,"NAPD 1","Chron uses 12 PB210 dates from upper part of core.",FALSE,300,-93.55931,-93.5309,8,1955
314,307,"Brown's Bay, Lake Minnetonka",781,"Lead-210",4,36,590,-30,1,9,"NAPD 1","Chron uses 12 PB210 dates from upper part of core.",FALSE,300,-93.55931,-93.5309,8,1946
314,307,"Brown's Bay, Lake Minnetonka",782,"Lead-210",19,42,590,-30,10,28,"NAPD 1","Chron uses 12 PB210 dates from upper part of core.",FALSE,300,-93.55931,-93.5309,18,1931
314,307,"Brown's Bay, Lake Minnetonka",783,"Lead-210",34,48,590,-30,20,48,"NAPD 1","Chron uses 12 PB210 dates from upper part of core.",FALSE,300,-93.55931,-93.5309,28,1916
314,307,"Brown's Bay, Lake Minnetonka",784,"Lead-210",55,54,590,-30,28,82,"NAPD 1","Chron uses 12 PB210 dates from upper part of core.",FALSE,300,-93.55931,-93.5309,54,1895
314,307,"Brown's Bay, Lake Minnetonka",785,"Lead-210",88,60,590,-30,13,163,"NAPD 1","Chron uses 12 PB210 dates from upper part of core.",FALSE,300,-93.55931,-93.5309,150,1862
314,307,"Brown's Bay, Lake Minnetonka",786,"Lead-210",125,66,590,-30,-70,200,"NAPD 1","Chron uses 12 PB210 dates from upper part of core.",FALSE,300,-93.55931,-93.5309,270,1825
314,307,"Brown's Bay, Lake Minnetonka",787,"Lead-210",158,72,590,-30,-70,200,"NAPD 1","Chron uses 12 PB210 dates from upper part of core.",FALSE,300,-93.55931,-93.5309,270,1792
3782,2540,"Taylor Creek Site 2",8411,"Lead-210",-10,5.5,2090,-30,-15,-5,"NAPD 1 (radiocarbon years)",NA,TRUE,5,-80.64389,25.20556,10,1960
3782,2540,"Taylor Creek Site 2",8412,"Lead-210",50,17.5,2090,-30,45,55,"NAPD 1 (radiocarbon years)",NA,TRUE,5,-80.64389,25.20556,10,1900
39749,17914,"Big Moose Lake",65339,"Lead-210",-32.4,0.25,220,-40,-36,-28.8,"Big Moose L C2",NA,FALSE,556,-74.88014,-74.81763,7.2,1982.4
